pc11_state_id,pc11_district_id,pc11r_pca_tot_p,pc11u_pca_tot_p,pc11_pca_tot_p,pc11r_ag_main_share,pc11u_ag_main_share,pc11_ag_main_share,pc11r_pca_main_al_p,pc11r_pca_marg_al_p,pc11u_pca_main_al_p,pc11_pca_main_al_p,pc11r_pdensity,pc11u_pdensity,pc11_pdensity,pc11r_hl_dw_loc_inprem_no,pc11r_hl_dw_loc_nearprem_no,pc11r_hl_dw_loc_far_no,pc11u_hl_dw_loc_inprem_no,pc11u_hl_dw_loc_nearprem_no,pc11u_hl_dw_loc_far_no,pc11_tot_all_hosp,pc11_tot_all_hosp_doc_tot,pc11_tot_all_hosp_pmed_tot,pc11_tot_disp,pc11_tot_ch_cntr,pc11_tot_ph_cntr,pc11_tot_phs_cntr,pc11_tot_mcw_cntr,pc11_tot_tb_cln,pc11_tot_mh_cln,pc11_tot_fwc_cntr,pc11_tot_nh,pc11_tot_mh,pc11r_hl_dw_loc_inprem_sh,pc11r_hl_dw_loc_nearprem_sh,pc11r_hl_dw_loc_far_sh,pc11u_hl_dw_loc_inprem_sh,pc11u_hl_dw_loc_nearprem_sh,pc11u_hl_dw_loc_far_sh,pc11r_pca_tot_m,pc11r_pca_tot_f,pc11r_pca_p_06,pc11r_pca_m_06,pc11r_pca_f_06,pc11r_pca_p_sc,pc11r_pca_m_sc,pc11r_pca_f_sc,pc11r_pca_p_st,pc11r_pca_m_st,pc11r_pca_f_st,pc11r_pca_p_lit,pc11r_pca_m_lit,pc11r_pca_f_lit,pc11r_pca_p_ill,pc11r_pca_m_ill,pc11r_pca_f_ill,pc11r_pca_tot_work_p,pc11r_pca_tot_work_m,pc11r_pca_tot_work_f,pc11r_pca_mainwork_m,pc11r_pca_mainwork_f,pc11r_pca_main_cl_p,pc11r_pca_main_cl_m,pc11r_pca_main_cl_f,pc11r_pca_main_al_m,pc11r_pca_main_al_f,pc11r_pca_main_hh_p,pc11r_pca_main_hh_m,pc11r_pca_main_hh_f,pc11r_pca_main_ot_p,pc11r_pca_main_ot_m,pc11r_pca_main_ot_f,pc11r_pca_margwork_p,pc11r_pca_margwork_m,pc11r_pca_margwork_f,pc11r_pca_marg_cl_p,pc11r_pca_marg_cl_m,pc11r_pca_marg_cl_f,pc11r_pca_marg_al_m,pc11r_pca_marg_al_f,pc11r_pca_marg_hh_p,pc11r_pca_marg_hh_m,pc11r_pca_marg_hh_f,pc11r_pca_marg_ot_p,pc11r_pca_marg_ot_m,pc11r_pca_marg_ot_f,pc11r_pca_margwork36_p,pc11r_pca_margwork36_m,pc11r_pca_margwork36_f,pc11r_pca_marg_cl36_p,pc11r_pca_marg_cl36_m,pc11r_pca_marg_cl36_f,pc11r_pca_marg_al36_p,pc11r_pca_marg_al36_m,pc11r_pca_marg_al36_f,pc11r_pca_marg_hh36_p,pc11r_pca_marg_hh36_m,pc11r_pca_marg_hh36_f,pc11r_pca_marg_ot36_p,pc11r_pca_marg_ot36_m,pc11r_pca_marg_ot36_f,pc11r_pca_margwork03_p,pc11r_pca_margwork03_m,pc11r_pca_margwork03_f,pc11r_pca_marg_cl03_p,pc11r_pca_marg_cl03_m,pc11r_pca_marg_cl03_f,pc11r_pca_marg_al03_p,pc11r_pca_marg_al03_m,pc11r_pca_marg_al03_f,pc11r_pca_marg_hh03_p,pc11r_pca_marg_hh03_m,pc11r_pca_marg_hh03_f,pc11r_pca_marg_ot03_p,pc11r_pca_marg_ot03_m,pc11r_pca_marg_ot03_f,pc11r_pca_non_work_p,pc11r_pca_non_work_m,pc11r_pca_non_work_f,pc11r_pca_sex_2011,pc11u_pca_main_cl_p,pc11_slum_tot_p,pc11_pca_main_cl_p,pc11_urb_share,pc11r_pca_no_hh,pc11u_pca_no_hh,pc11_pca_no_hh,pc11_vd_area,pc11_td_area,pc11_area,pc11r_pca_mainwork_p,pc11u_pca_mainwork_p,pc11_pca_mainwork_p
02,028,423338,31430,454768,.45375854,.0016329378,.45539147,3429,5165,46,3475,398.86328,2707.1489,423.8399,6367171.491859436,2890611.397521973,552166.2010803223,637939.3984375,79829.40234375,22838.1005859375,4,35,94,170,3,23,72,10,0,0,14,4,0,64.894989,29.461462,5.6277452,86.161453,10.781929,3.0845625,200748,222590,45625,24189,21436,103541,50806,52735,2801,1396,1405,331719,166483,165236,91619,34265,57354,230983,110846,120137,68618,48910,53814,17314,36500,1593,1836,1669,1251,418,58616,48460,10156,113455,42228,71227,92301,29463,62838,2239,2926,1360,761,599,14629,9765,4864,76623,28635,47988,60522,18433,42089,3771,1675,2096,1136,630,506,11194,7897,3297,36832,13593,23239,31779,11030,20749,1394,564,830,224,131,93,3435,1868,1567,192355,89902,102453,1909935,160,2079,53974,.069112159,98115,7404,105519,1061.361200835556,11.61,1072.9712,117528,8625,126153
02,029,476260,44913,521173,.30760249,.010187237,.31778973,6559,12123,493,7052,323.93839,2195.1614,349.62152,6416059.703086853,2865679.705734253,767871.5014648438,792184.796875,143687.6025390625,47127.60070800781,6,28,69,153,5,20,144,32,5,1,16,0,0,63.840118,28.513659,7.6403604,80.588486,14.617253,4.7942624,240254,236006,54404,29061,25343,108046,54768,53278,8452,4366,4086,364981,194476,170505,111279,45778,65501,199505,129175,70330,94824,25709,34808,23473,11335,5391,1168,1984,1586,398,77182,64374,12808,78972,34351,44621,48758,14975,33783,7534,4589,1127,601,526,16964,11241,5723,56965,26315,30650,32453,10283,22170,9335,5988,3347,952,527,425,14225,9517,4708,22007,8036,13971,16305,4692,11613,2788,1546,1242,175,74,101,2739,1724,1015,276755,111079,165676,791654,877,949,35685,.08617676,100502,9830,110332,1470.217802138999,20.46,1490.6777,120533,13949,134482
02,030,356827,25129,381956,.398884,.0046322262,.40351623,1136,2939,27,1163,355.14893,1441.7097,373.67719,3751739.807914734,2807481.702415466,911816.5035476685,506266.29296875,53655.099609375,17427.00024414063,3,31,290,112,5,28,40,18,0,0,20,0,0,50.216026,37.577385,12.204418,87.695526,9.2941446,3.0187078,179653,177174,39501,20752,18749,93678,47550,46128,10334,5290,5044,266816,144487,122329,90011,35166,54845,195691,104537,91154,66989,28064,40111,19763,20348,880,256,1367,1166,201,52439,45180,7259,100638,37548,63090,85322,27061,58261,1896,1043,1037,517,520,11340,8074,3266,72229,27169,45060,59429,18241,41188,2373,1549,824,793,426,367,9634,6953,2681,28409,10379,18030,25893,8820,17073,566,347,219,244,91,153,1706,1121,585,161136,75116,86020,941038,452,11009,40563,.065790303,74712,5773,80485,1004.724999722093,17.43,1022.155,95053,8353,103406
02,031,478173,102147,580320,.38745183,.0040458869,.3914977,5594,4349,170,5764,294.20734,3023.8899,349.7858,5220066.285919189,3232184.100410461,1198169.500564575,2187010.51171875,316997.505859375,86656.7974395752,17,103,251,145,2,32,72,15,0,1,23,1,0,54.088345,33.490665,12.414978,84.391685,12.232202,3.3438857,249736,228437,57250,30029,27221,148800,76902,71898,24075,12469,11606,346074,195211,150863,132099,54525,77574,253163,152576,100587,122079,54026,79349,42682,36667,3628,1966,2141,1738,403,89021,74031,14990,77058,30497,46561,61076,21622,39454,2252,2097,1832,789,1043,9801,5834,3967,55972,22216,33756,42847,14585,28262,3602,1855,1747,1028,662,366,8495,5114,3381,21086,8281,12805,18229,7037,11192,747,397,350,804,127,677,1306,720,586,225010,97160,127850,2330207,717,5090,80066,.1760184,96510,25915,122425,1625.292498257011,33.78,1659.0725,176105,43130,219235
02,032,472690,57165,529855,.6262055,.0026817117,.62888718,5751,4709,202,5953,213.76974,2986.677,237.56577,2848581.590255737,3967329.299201965,1692966.39806366,1180913.8515625,95013.099609375,36100.09912109375,13,74,160,130,3,37,55,17,1,7,15,1,0,33.478458,46.62674,19.896887,90.001816,7.2413001,2.7513223,246175,226515,63387,32780,30607,149719,77367,72352,10915,5702,5213,316436,180611,135825,156254,65564,90690,260263,153678,106585,120385,55433,115674,71329,44345,4059,1692,1948,1550,398,52445,43447,8998,84445,33293,51152,66860,22667,44193,2483,2226,2581,1022,1559,10295,7121,3174,56455,20310,36145,42743,11864,30879,3651,1989,1662,1868,736,1132,8193,5721,2472,27990,12983,15007,24117,10803,13314,1058,494,564,713,286,427,2102,1400,702,212427,92497,119930,913923,318,27147,115992,.10788801,85087,13121,98208,2211.211003609002,19.14,2230.3508,175818,18088,193906
02,033,612529,201351,813880,.5513531,.0068201357,.55817324,16787,8081,699,17486,173.90662,3630.5625,227.49127,6001560.698905945,5194785.79876709,1785921.898605347,4522390.010742188,694104.8881835938,234439.5122680664,19,271,612,304,4,77,72,6,0,0,9,1,1,46.227726,40.013447,13.756273,82.967453,12.734,4.3010111,314225,298304,64862,33547,31315,179205,91159,88046,5399,2795,2604,440640,246423,194217,171889,67802,104087,346262,194790,151472,155556,81567,155083,93672,61411,10756,6031,3622,2158,1464,61631,48970,12661,109139,39234,69905,89959,29911,60048,3629,4452,2111,870,1241,8988,4824,4164,83229,28286,54943,68493,21213,47280,6511,2915,3596,1208,491,717,7017,3667,3350,25910,10948,14962,21466,8698,12768,1570,714,856,903,379,524,1971,1157,814,266267,119435,146832,2624427,1427,7445,156510,.24739642,129826,54508,184334,3522.171888929792,55.46,3577.6318,237123,74601,311724
02,034,84121,0,84121,.5910179,0,.5910179,1759,778,0,1759,112.92081,,112.92081,1207467.002311707,615263.597694397,170740.8997497559,0,0,0,5,5,6,56,5,23,6,5,2,0,4,0,0,60.445885,30.80014,8.5473013,,,,46249,37872,8246,4200,4046,14750,7433,7317,48746,23609,25137,60699,36697,24002,23422,9552,13870,56273,33863,22410,29911,16871,25890,12912,12978,1157,602,614,402,212,18519,15440,3079,9491,3952,5539,7105,2510,4595,445,333,330,164,166,1278,833,445,5941,2314,3627,4376,1341,3035,633,364,269,145,75,70,787,534,253,3550,1638,1912,2729,1169,1560,145,81,64,185,89,96,491,299,192,27848,12386,15462,205220,0,0,25890,0,19976,0,19976,744.9556965306401,0,744.95569,46782,0,46782
03,035,1639004,659319,2298323,.31669539,.014601025,.33129641,65654,28159,5113,70767,497.83432,2986.9932,654.23407,28370351.93002319,2268361.590591431,578984.1969833374,11999915.1328125,986383.7008056641,150949.8998718262,40,139,380,214,36,91,78,61,13,29,21,17,4,90.843269,7.2634058,1.853936,91.347191,7.5086679,1.149079,855784,783220,188167,103316,84851,435930,228541,207389,0,0,0,1116537,616852,499685,522467,238932,283535,527252,443449,83803,373416,50345,132527,123476,9051,59609,6045,16514,11392,5122,209066,178939,30127,103491,70033,33458,10736,6147,4589,22228,5931,7887,3300,4587,56709,38358,18351,84505,57360,27145,8706,5266,3440,22161,17664,4497,5752,2370,3382,47886,32060,15826,18986,12673,6313,2030,881,1149,5998,4564,1434,2135,930,1205,8823,6298,2525,1111752,412335,699417,1401904,4024,88446,136551,.28686959,312300,131366,443666,3292.267998054624,220.73,3512.998,423761,202017,625778
03,036,532706,282462,815168,.32517487,.021038806,.34621367,30070,8543,2818,32888,354.75885,3151.4226,512.28784,9179460.497970581,1188038.49974823,402288.5012207031,5630795.6171875,302379.4984130859,96366.60113525391,42,94,160,109,43,70,55,55,22,40,28,3,1,85.223846,11.029974,3.7349224,93.412224,5.0163321,1.5986762,275932,256774,57353,30852,26501,212013,110167,101846,0,0,0,360776,196919,163857,171930,79013,92917,181044,151342,29702,134906,20903,50641,47311,3330,24832,5238,4593,3650,943,70505,59113,11392,25235,16436,8799,1944,1272,672,5550,2993,1109,630,479,13639,8984,4655,21045,13699,7346,1648,1078,570,7031,4688,2343,855,487,368,11511,7446,4065,4190,2737,1453,296,194,102,1512,862,650,254,143,111,2128,1538,590,351662,124590,227072,571942,2404,17598,53045,.34650773,107710,60279,167989,1501.600296795368,89.63,1591.2303,155809,92399,248208
03,037,1032419,1161171,2193590,.17774858,.016299494,.19404808,46344,12592,6027,52371,427.92517,4774.3555,825.95404,18203250.61580658,2536243.497314453,620995.7004375458,23404113.1875,1072501.281738281,319877.803894043,53,192,465,190,19,40,90,98,13,33,36,18,2,85.188507,11.869243,2.9061675,94.389313,4.3254218,1.2900743,528790,503629,105196,55813,49383,515342,264466,250876,0,0,0,728134,392867,335267,304285,135923,168362,350042,291648,58394,262667,41176,76230,71074,5156,38131,8213,10145,7809,2336,171124,145653,25471,46199,28981,17218,3151,1738,1413,7716,4876,2428,1058,1370,28028,18469,9559,36394,22990,13404,2513,1454,1059,9715,6074,3641,1850,815,1035,22316,14647,7669,9805,5991,3814,638,284,354,2877,1642,1235,578,243,335,5712,3822,1890,682377,237142,445235,875164,5213,320680,81443,.5293473,213682,247953,461635,2412.615700557828,243.21,2655.8257,303843,385749,689592
03,038,1251656,334969,1586625,.30981654,.011522806,.32133934,46941,23387,2546,49487,385.16028,2354.1289,467.75616,21895701.59815979,3430869.499992371,1157004.797416687,6606243.625,426283.6953125,183740.3963928223,90,184,319,292,81,142,174,148,67,190,80,9,1,82.678017,12.954939,4.3688421,91.546135,5.9072337,2.5461857,634470,617186,134056,71880,62176,465037,236295,228742,0,0,0,935835,496632,439203,315821,137838,177983,385166,319963,65203,269556,41523,80397,75091,5306,39272,7669,9295,7194,2101,174446,147999,26447,74087,50407,23680,6881,4142,2739,16422,6965,3310,1849,1461,40509,27994,12515,55649,38388,17261,5245,3276,1969,17517,12342,5175,2526,1349,1177,30361,21421,8940,18438,12019,6419,1636,866,770,5870,4080,1790,784,500,284,10148,6573,3575,866490,314507,551983,1350353,2190,39049,82587,.21112046,264831,72163,336994,3249.70160420239,142.29,3391.9917,311079,99932,411011
03,039,486894,125416,612310,.31036788,.017255789,.32762367,15191,5599,1365,16556,409.72272,1862.153,487.62445,8869846.293426514,1011363.499504089,395411.8001251221,2425742.5,146648.8996582031,100997.8981933594,16,48,119,100,16,31,44,46,11,15,24,0,2,86.311096,9.8414211,3.8476908,90.736237,5.4854827,3.7778821,248118,238776,49364,26208,23156,212889,108494,104395,0,0,0,345595,188612,156983,141299,59506,81793,162775,135313,27462,117962,18008,38660,36193,2467,12857,2334,5362,3608,1754,76757,65304,11453,26805,17351,9454,2234,1404,830,3399,2200,1689,647,1042,17283,11901,5382,21872,14145,7727,1663,1132,531,4343,2696,1647,1413,522,891,14453,9795,4658,4933,3206,1727,571,272,299,1256,703,553,276,125,151,2830,2106,724,324119,112805,211314,439605,1629,0,40289,.20482436,102766,26734,129500,1188.350003942847,67.34999999999999,1255.7,135970,37537,173507
03,040,414681,185482,600163,.29976407,.013726049,.31349012,16390,3501,1243,17633,372.09131,2388.0779,503.43738,7075898.220947266,603408.1995849609,207985.5997009277,3621361.46875,253485.603515625,35880.30029296875,9,109,131,23,0,3,29,4,0,1,1,4,1,89.571732,7.6383686,2.6328292,92.610832,6.4825106,.91758436,220050,194631,42785,23310,19475,154570,81690,72880,0,0,0,288340,160922,127418,126341,59128,67213,148103,124711,23392,113476,18034,41418,39548,1870,15153,1237,4523,3205,1318,69179,55570,13609,16593,11235,5358,1318,950,368,2686,815,883,394,489,10891,7205,3686,12957,8673,4284,1114,785,329,2677,2100,577,674,295,379,8492,5493,2999,3636,2562,1074,204,165,39,824,586,238,209,99,110,2399,1712,687,266578,95339,171239,392848,1404,18857,42822,.30905271,78997,39103,118100,1114.460300862789,77.67,1192.1304,131510,61335,192845
03,041,1429031,2069708,3498739,.17042929,.016764531,.18719383,69073,15889,10488,79561,419.21057,6429.6616,937.80817,24856365.31674194,2439595.901557922,783491.9978256226,41259176.109375,1944084.446044922,401103.1070861816,35,144,424,223,50,105,119,97,28,25,77,3,4,88.52108,8.6881437,2.7902534,94.624626,4.4586024,.91989797,753444,675587,148970,80113,68857,559471,294159,265312,0,0,0,1002069,557296,444773,426962,196148,230814,530823,420775,110048,380021,76187,124987,117146,7841,60259,8814,19410,11983,7427,242738,190633,52105,74615,40754,33861,5289,3252,2037,10542,5347,7078,2234,4844,46359,24726,21633,60131,33035,27096,4536,2827,1709,12858,8478,4380,4868,1510,3358,37869,20220,17649,14484,7719,6765,753,425,328,3031,2064,967,2210,724,1486,8490,4506,3984,898208,332669,565539,800513,8601,282698,133588,.59155828,280796,436030,716826,3408.862101614475,321.9,3730.762,456208,682446,1138654
03,042,768500,227246,995746,.47443256,.02043099,.49486354,60830,17822,3385,64215,355.36444,4576.9585,450.11197,11289021.81337738,2225697.598304749,1215574.601615906,4064001.9375,344709.9990234375,187088.0029296875,23,55,125,88,22,43,46,37,15,13,22,6,1,76.640701,15.110168,8.2524853,88.428604,7.5005441,4.0708475,405704,362796,82614,44351,38263,307098,162624,144474,0,0,0,468003,260725,207278,300497,144979,155518,274588,224933,49655,197668,32248,83815,79872,3943,54617,6213,10779,6516,4263,74492,56663,17829,44672,27265,17407,4752,2980,1772,12812,5010,3842,1373,2469,18256,10100,8156,35325,22016,13309,3751,2463,1288,13272,9982,3290,2681,1010,1671,15621,8561,7060,9347,5249,4098,1001,517,484,4550,2830,1720,1161,363,798,2635,1539,1096,493912,180771,313141,286574,2844,29824,86659,.22821684,147298,45958,193256,2162.568597078323,49.65000000000001,2212.2185,229916,74964,304880
03,043,1476518,552556,2029074,.50426936,.020698233,.52496755,147827,72651,5800,153627,291.81033,3987.271,390.32401,19908294.70219421,4770847.394668579,3017159.59677887,9756783.109375,876853.1948242188,266818.1981201172,41,129,388,182,38,85,97,106,21,50,53,6,2,71.879662,17.225328,10.893571,89.489601,8.0425329,2.4472671,776208,700310,185699,100505,85194,709922,369036,340886,0,0,0,840820,489462,351358,635698,286746,348952,565851,433955,131896,389222,53874,163994,153459,10535,125938,21889,7412,5057,2355,123863,104768,19095,122755,44733,78022,20393,5540,14853,24610,48041,2719,805,1914,26992,13778,13214,79086,33208,45878,11708,3624,8084,45241,18217,27024,1968,581,1387,20169,10786,9383,43669,11525,32144,8685,1916,6769,27410,6393,21017,751,224,527,6823,2992,3831,910667,342253,568414,870776,6999,106505,170993,.27231929,276967,109027,385994,5059.855104327202,138.58,5198.4351,443096,175266,618362
03,044,649705,252191,901896,.55564493,.0268136,.5824585,80798,24748,4324,85122,250.01828,4020.9023,338.88666,8272006.291290283,2391086.800476074,1748354.798416138,4431159.6875,375964.9921875,216636.6953125,17,64,165,69,7,29,52,45,0,21,20,2,2,66.643082,19.263695,14.08555,88.206856,7.4839754,4.3123794,342202,307503,74581,40700,33881,295179,155136,140043,0,0,0,355161,204933,150228,294544,137269,157275,248437,198926,49511,184204,23857,78786,75534,3252,69264,11534,2791,2122,669,45686,37284,8402,40376,14722,25654,4228,1307,2921,9162,15586,657,208,449,10743,4045,6698,29192,11468,17724,3031,970,2061,17141,6922,10219,447,168,279,8573,3408,5165,11184,3254,7930,1197,337,860,7607,2240,5367,210,40,170,2170,637,1533,401268,143276,257992,209513,3377,58161,82163,.27962315,124124,50236,174360,2598.63000535965,62.72,2661.3501,208061,79144,287205
03,045,400457,217051,617508,.45398733,.024987528,.47897488,38432,12284,2634,41066,278.05084,4824.4277,415.76889,5764830.398803711,901405.4054718018,1006776.300231934,4001913.875,248328.6015625,166980.5,13,216,169,43,7,13,33,19,1,15,7,1,1,75.133331,11.748063,13.121367,90.612793,5.6227465,3.7808332,210782,189675,44722,24118,20604,171199,90303,80896,0,0,0,229799,130300,99499,170658,80482,90176,144520,120331,24189,108599,12856,48014,46404,1610,34401,4031,3476,2115,1361,31533,25679,5854,23065,11732,11333,2464,1275,1189,6793,5491,1378,354,1024,6939,3310,3629,17386,9420,7966,1995,1002,993,8744,5421,3323,975,263,712,5672,2734,2938,5679,2312,3367,469,273,196,3540,1372,2168,403,91,312,1267,576,691,255937,90451,165486,146018,2124,75039,50138,.35149503,76728,44165,120893,1440.229394316673,44.99,1485.2194,121455,68960,190415
03,046,889308,499217,1388525,.46100318,.03066639,.49166957,84907,35276,6457,91364,288.13477,3137.9534,427.82806,12863894.30615234,3022721.097747803,1242637.597068787,8567402.734375,845559.314453125,277666.5970458984,15,72,292,98,18,49,72,98,3,84,14,8,4,75.099213,17.646599,7.254499,83.494812,8.2405157,2.7060385,474484,414824,94372,50967,43405,321533,169244,152289,0,0,0,493192,287532,205660,396116,186952,209164,369392,282661,86731,251357,40195,123779,115590,8189,73026,11881,6683,4371,2312,76183,58370,17813,77840,31304,46536,9790,3520,6270,15226,20050,3361,805,2556,29413,11753,17660,59664,25999,33665,6932,2840,4092,26287,12662,13625,2605,622,1983,23840,9875,13965,18176,5305,12871,2858,680,2178,8989,2564,6425,756,183,573,5573,1878,3695,519916,191823,328093,249959,7425,59430,131204,.35953045,171292,102610,273902,3086.430805265903,159.09,3245.521,291552,161126,452678
03,047,606147,163604,769751,.58206534,.021935875,.60400122,56472,29831,2836,59308,291.76425,3361.4958,362.0325,8199928.677001953,2087104.794189453,1436263.701171875,2808936.8125,252579.80078125,178283.3984375,6,38,160,63,8,25,89,58,7,8,3,1,3,69.946167,17.8032,12.251465,86.700935,7.796154,5.5029135,322184,283963,66799,36305,30494,217553,114644,102909,0,0,0,313244,182103,131141,292903,140081,152822,270272,183777,86495,164494,32555,87400,80258,7142,46506,9966,5658,2934,2724,47519,34796,12723,73223,19283,53940,15677,3305,12372,8045,21786,4764,1021,3743,22951,6912,16039,52916,15541,37375,10711,2442,8269,21509,6534,14975,3863,828,3035,16833,5737,11096,20307,3742,16565,4966,863,4103,8322,1511,6811,901,193,708,6118,1175,4943,335875,138407,197468,209069,2586,34946,89986,.21254146,117232,32398,149630,2077.523197233677,48.67,2126.1931,197049,50126,247175
03,048,1132406,763280,1895686,.29048145,.014749532,.30523098,61655,22509,3850,65505,370.68292,4918.3579,590.5365,16634475.81724548,3338268.101799011,1453285.002723694,15009614,651920.302734375,142288.4998779297,33,182,1574,151,33,51,68,59,7,25,19,4,3,77.637955,15.580672,6.7829056,94.975914,4.1251378,.90035498,598800,533606,134494,73596,60898,348587,183424,165163,0,0,0,688838,393440,295398,443568,205360,238208,387299,329847,57452,290160,35653,104033,99578,4455,55885,5770,10273,7035,3238,149852,127662,22190,61486,39687,21799,3949,2792,1157,13246,9263,2891,1417,1474,32137,22232,9905,46327,30974,15353,3269,2320,949,16518,10772,5746,2173,977,1196,24367,16905,7462,15159,8713,6446,680,472,208,5991,2474,3517,718,440,278,7770,5327,2443,745107,268953,476154,797233,4563,18366,108596,.40264052,214257,158036,372293,3054.918301492929,155.19,3210.1082,325813,244578,570391
03,049,1156045,1334611,2490656,.23952879,.023270762,.26279956,79836,27983,11412,91248,481.98047,6039.7837,950.81323,19869507.01391602,1237714.401763916,388264.6994628906,25692805.0859375,1411532.197998047,285544.9997558594,68,165,941,149,38,53,77,44,9,23,20,5,4,92.419319,5.7569985,1.8059411,93.801888,5.1533642,1.0424964,607266,548779,142172,77869,64303,464984,244254,220730,0,0,0,689447,386035,303412,466598,221231,245367,423214,332652,90562,293731,55999,108734,99982,8752,66305,13531,14023,8785,5238,147137,118659,28478,73484,38921,34563,7492,4002,3490,13791,14192,5113,1594,3519,32896,19534,13362,59238,31824,27414,6341,3447,2894,22346,11309,11037,3752,1157,2595,26799,15911,10888,14246,7097,7149,1151,555,596,5637,2482,3155,1361,437,924,6097,3623,2474,732831,274614,458217,640511,6908,685641,115642,.53584719,214993,273905,488898,2398.530798494816,220.97,2619.5007,349730,437524,787254
03,050,977832,141795,1119627,.52547187,.015137049,.54060888,58411,19490,2801,61212,415.75012,4130.3525,469.18942,15757485.40286255,1387792.597373962,521521.7000579834,2523131.078125,113571.19921875,38881.20068359375,67,77,148,70,48,48,71,40,50,80,19,2,1,89.192139,7.8553262,2.9519706,94.315605,4.2453351,1.4533942,514322,463510,120988,66536,54452,339558,178817,160741,0,0,0,570113,323165,246948,407719,191157,216562,333853,274165,59688,235849,37582,107801,100872,6929,51760,6651,14470,8493,5977,92749,74724,18025,60422,38316,22106,5930,3951,1979,14405,5085,4938,1697,3241,30064,18263,11801,49315,31255,18060,4819,3370,1449,15229,11476,3753,3868,1282,2586,25399,15127,10272,11107,7061,4046,1111,581,530,4261,2929,1332,1070,415,655,4665,3136,1529,643979,240157,403822,433890,1987,49471,109788,.12664485,176669,26752,203421,2351.970497071743,34.33,2386.3005,273431,42879,316310
03,051,506820,177807,684627,.27842686,.0086710704,.28709793,14212,6263,753,14965,390.45227,3197.9675,505.76996,7489171.811676025,1604998.999134064,688148.8998260498,3515114.46875,200333.69921875,65832.30029296875,10,73,212,58,24,14,29,44,4,7,22,9,1,76.555267,16.406504,7.0343451,92.972771,5.2987118,1.7412267,264089,242731,55079,29629,25450,138597,72349,66248,0,0,0,364922,203376,161546,141898,60713,81185,175762,138753,37009,118590,24278,39861,35021,4840,12305,1907,7781,4785,2996,81014,66479,14535,32894,20163,12731,4746,2481,2265,4482,1781,3097,1175,1922,18788,12025,6763,26599,16087,10512,3435,1933,1502,4978,3507,1471,2549,875,1674,15637,9772,5865,6295,4076,2219,1311,548,763,1285,975,310,548,300,248,3151,2253,898,331058,125336,205722,540573,931,1764,40792,.25971368,97827,37808,135635,1298.033200442791,55.6,1353.6332,142868,51341,194209
