lgd_state_id,lgd_district_id,pc11r_pca_tot_p,pc11u_pca_tot_p,pc11_pca_tot_p,pc11r_ag_main_share,pc11u_ag_main_share,pc11_ag_main_share,pc11r_pca_main_al_p,pc11r_pca_marg_al_p,pc11u_pca_main_al_p,pc11_pca_main_al_p,pc11r_pdensity,pc11u_pdensity,pc11_pdensity,pc11r_pca_tot_work_p,pc11r_pca_main_cl_p,pc11r_pca_main_hh_p,pc11r_pca_main_ot_p,pc11r_pca_margwork_p,pc11r_pca_marg_cl_p,pc11r_pca_marg_hh_p,pc11r_pca_marg_ot_p,pc11r_pca_margwork36_p,pc11r_pca_marg_cl36_p,pc11r_pca_marg_al36_p,pc11r_pca_marg_hh36_p,pc11r_pca_marg_ot36_p,pc11r_pca_margwork03_p,pc11r_pca_marg_cl03_p,pc11r_pca_marg_al03_p,pc11r_pca_marg_hh03_p,pc11r_pca_marg_ot03_p,pc11r_pca_non_work_p,pc11u_pca_main_cl_p,pc11_pca_main_cl_p,pc11_vd_area,pc11_td_area,pc11_area,pc11r_pca_mainwork_p,pc11u_pca_mainwork_p,pc11_pca_mainwork_p
12,677,46704,0,46704,.83928812,0,.83928812,678,764,0,678,21.755707,,21.755707,20239,11819,202,2191,5349,3309,298,978,4284,2590,637,278,779,1065,719,127,20,199,26465,0,11819,2146.747000266798,0,2146.7471,14890,0,14890
12,678,81704,14246,95950,.66783154,.0098085282,.67764008,2864,1826,179,3043,,,,36361,19877,123,6994,6503,3837,132,708,5445,3118,1615,108,604,1058,719,211,24,104,45343,155,20032,0,0,0,29858,4194,34052
12,679,28941,0,28941,.83488315,0,.83488315,188,145,0,188,,,,13297,10137,72,1970,930,590,10,185,533,242,118,5,168,397,348,27,5,17,15644,0,10137,0,0,0,12367,0,12367
12,718,22254,0,22254,.76852721,0,.76852721,135,174,0,135,,,,8577,5579,99,1622,1142,731,30,207,929,563,153,24,189,213,168,21,6,18,13677,0,5579,0,0,0,7435,0,7435
12,719,22630,0,22630,.70025247,0,.70025247,487,118,0,487,12.35076,,12.35076,9936,5337,52,2441,1619,799,38,664,1011,495,92,21,403,608,304,26,17,261,12694,0,5337,1832.276010453701,0,1832.276,8317,0,8317
12,723,12098,0,12098,.73413426,0,.73413426,122,169,0,122,,,,4882,2689,20,998,1053,661,22,201,850,518,126,20,186,203,143,43,2,15,7216,0,2689,0,0,0,3829,0,3829
12,724,15868,4284,20152,.62550229,.0046879184,.63019019,113,83,11,124,1322.3334,,1679.3334,7106,4557,35,1491,910,500,13,314,736,408,73,9,246,174,92,10,4,68,8762,24,4581,11.9999998062849,0,12,6196,1270,7466
12,725,13310,0,13310,.53402686,0,.53402686,22,290,0,22,2312.7715,,2312.7715,5709,2442,13,2137,1095,538,3,264,989,478,268,2,241,106,60,22,1,23,7601,0,2442,5.754999950528145,0,5.7550001,4614,0,4614
13,244,171942,197869,369811,.18897393,.012833062,.20180701,3831,3943,558,4389,1521.2068,,3271.7952,73530,18758,1062,32695,17184,3245,1297,8699,13244,2796,3051,1002,6395,3940,449,892,295,2304,98412,976,19734,113.0300018787384,0,113.03,56346,63189,119535
13,245,146900,121088,267988,.37640834,.015189924,.39159825,729,1058,182,911,3264.4443,,5955.2891,71818,36689,770,22052,11578,6035,755,3730,7473,3688,690,499,2596,4105,2347,368,256,1134,75082,1328,38017,45,0,45,60240,39168,99408
13,246,138897,55725,194622,.55859637,.022542754,.58113909,4195,3448,668,4863,,,,78030,41077,1470,15543,15745,6427,1447,4423,10726,4090,2351,930,3355,5019,2337,1097,517,1068,60867,1159,42236,0,0,0,62285,18761,81046
13,247,215816,34444,250260,.82708299,.014488336,.84157133,3770,6345,177,3947,,,,134666,83058,466,9469,37903,27799,709,3050,21591,15553,3345,396,2297,16312,12246,3000,313,753,81150,1344,84402,0,0,0,96763,8218,104981
13,248,138314,24575,162889,.68277156,.030066658,.71283823,1274,1778,37,1311,,,,70548,42054,547,11495,15178,10182,607,2611,9079,5315,1255,452,2057,6099,4867,523,155,554,67766,1871,43925,0,0,0,55370,8089,63459
13,249,159619,36774,196393,.76337981,.031166142,.79454595,539,2351,406,945,,,,84640,55503,312,7590,20696,16328,353,1664,11431,8962,1090,216,1163,9265,7366,1261,137,501,74979,1882,57385,0,0,0,63944,9469,73413
13,250,128601,35004,163605,.6902467,.0093990359,.69964576,2338,3931,35,2373,549.45953,,699.01727,65162,40917,676,8902,12329,5131,724,2543,7952,3403,1844,496,2209,4377,1728,2087,228,334,63439,554,41471,234.0499999523163,0,234.05,52833,9833,62666
13,251,113160,27597,140757,.64671338,.011441416,.65815479,1583,9614,180,1763,182.38345,,226.8624,70154,30353,460,9747,28011,13539,1114,3744,11598,5548,3359,541,2150,16413,7991,6255,573,1594,43006,385,30738,620.4510036893189,0,620.45099,42143,7239,49382
13,613,80791,13790,94581,.69745606,.038268819,.73572493,1024,1815,202,1226,,,,51826,24309,234,6664,19595,11206,1925,4649,9985,5736,1372,657,2220,9610,5470,443,1268,2429,28965,1188,25497,0,0,0,32231,4091,36322
13,614,56791,16487,73278,.68953282,.041260432,.73079324,359,647,75,434,,,,27072,17322,299,4104,4988,2578,345,1418,3636,1834,504,229,1069,1352,744,143,116,349,29719,983,18305,0,0,0,22084,3558,25642
13,615,42871,7613,50484,.80443084,.012748281,.81717914,197,682,81,278,,,,27677,16651,155,2051,8623,5393,322,2226,4007,2193,429,116,1269,4616,3200,253,206,957,15194,186,16837,0,0,0,19054,1890,20944
14,252,136397,87505,223902,.27446145,.12473874,.39920017,2846,7295,1718,4564,244.66431,2361.8083,376.59937,64925,16851,3566,20876,20786,4932,3426,5133,16277,3976,5591,2611,4099,4509,956,1704,815,1034,71472,7234,24085,557.4863008260727,37.05,594.53632,44139,27627,71766
14,253,85012,0,85012,.69264752,0,.69264752,1457,3906,0,1457,,,,44545,20022,348,9183,13535,6511,1225,1893,9103,4484,2276,908,1435,4432,2027,1630,317,458,40467,0,20022,0,0,0,31010,0,31010
14,254,212749,18357,231106,.56594568,.0065499749,.5724957,3297,3831,72,3369,,,,91989,37313,1873,23635,25871,9136,2022,10882,21889,7481,3050,1584,9774,3982,1655,781,438,1108,120760,398,37711,0,0,0,66118,5638,71756
14,255,222826,175864,398690,.194012,.038239706,.23225172,6274,7899,1512,7786,625.28766,4129.2324,999.35431,100449,18551,6666,41424,27534,5674,5868,8093,21955,4796,6289,4488,6382,5579,878,1610,1380,1711,122377,3381,21932,356.3576014041901,42.59,398.9476,72915,55041,127956
14,256,187891,322879,510770,.14529349,.06153563,.20682912,2666,4443,2288,4954,604.2547,4971.1934,1358.8042,80503,21035,4579,33067,19156,4133,3970,6610,14966,2931,3163,3128,5744,4190,1202,1280,842,866,107388,7750,28785,310.9466993287206,64.95,375.8967,61347,101778,163125
14,257,271916,0,271916,.86494464,0,.86494464,1795,1697,0,1795,,,,139597,97524,1316,14192,24770,14006,502,8565,18806,9438,1454,374,7540,5964,4568,243,128,1025,132319,0,97524,0,0,0,114827,0,114827
14,258,62908,19363,82271,.6743049,.058037713,.7323426,659,604,68,727,,,,33823,20440,413,4264,8047,3563,285,3595,6947,2929,512,140,3366,1100,634,92,145,229,29085,1748,22188,0,0,0,25776,5514,31290
14,259,123268,102684,225952,.32532063,.12444513,.44976577,3499,6629,1554,5053,1060.9083,5320.4146,1667.6532,57763,17681,2594,13112,20877,7272,3767,3209,16521,6059,4817,2939,2706,4356,1213,1812,828,503,65505,6548,24229,116.1909994035959,19.3,135.491,36886,28219,65105
14,260,95927,27187,123114,.60881001,.044503391,.6533134,1132,1400,171,1303,,,,47698,25722,559,8617,11668,6169,514,3585,7809,3794,711,408,2896,3859,2375,689,106,689,48229,1792,27514,0,0,0,36030,8079,44109
14,711,78551,48649,127200,.38211659,.21931012,.60142672,3142,4895,1781,4923,709.04773,4004.033,1034.7032,37268,13785,1328,7153,11860,4135,1432,1398,9494,3356,3739,1231,1168,2366,779,1156,201,230,41283,7934,21719,110.7837996482849,12.15,122.9338,25408,18890,44298
14,712,178986,7476,186462,.76208794,.014715081,.77680302,3069,3619,11,3080,55602.98,,57925.441,81527,45665,808,12473,19512,9639,2124,4130,15700,7721,3038,1642,3299,3812,1918,581,482,831,97459,930,46595,3.219000041484833,0,3.2190001,62015,1933,63948
14,713,36495,7343,43838,.40516317,.01210357,.41726673,1254,869,43,1297,536.29529,2294.6875,615.26843,13603,4035,346,4883,3085,534,419,1263,2609,476,699,333,1101,476,58,170,86,162,22892,115,4150,68.0502001196146,3.2,71.250198,10518,2536,13054
14,714,42251,0,42251,.80746311,0,.80746311,192,174,0,192,,,,20949,13765,235,3093,3664,2131,243,1116,2831,1607,105,210,909,833,524,69,33,207,21302,0,13765,0,0,0,17285,0,17285
14,715,40390,0,40390,.85691458,0,.85691458,479,435,0,479,,,,22214,14535,328,2179,4693,2541,400,1317,3724,1909,399,303,1113,969,632,36,97,204,18176,0,14535,0,0,0,17521,0,17521
14,716,41818,16847,58665,.56343848,.028431809,.59187031,1141,1528,183,1324,,16847,58665,24626,11542,517,3884,7542,4417,457,1140,5629,3397,1092,311,829,1913,1020,436,146,311,17192,457,11999,0,1,1,17084,5426,22510
14,717,46251,0,46251,.80269372,0,.80269372,191,516,0,191,,,,23043,14768,267,3410,4407,2791,261,839,3545,2169,403,212,761,862,622,113,49,78,23208,0,14768,0,0,0,18636,0,18636
15,261,58317,314754,373071,.16192111,.084615774,.24653688,3489,785,4395,7884,,1411.4529,1672.9641,30287,19059,124,5443,2172,786,47,554,1609,547,563,36,463,563,239,222,11,91,28030,7388,26447,0,223,223,28115,111138,139253
15,262,39579,43756,83335,.48370841,.19685915,.68056756,1038,318,1944,2982,,276.93671,527.43671,19292,14609,96,2286,1263,487,177,281,1029,342,268,167,252,234,145,50,10,29,20287,4424,19033,0,158,158,18029,14319,32348
15,263,31689,46878,78567,.39235884,.23887794,.63123673,919,756,2066,2985,,272.54651,456.78488,15245,9823,141,1470,2892,1427,155,554,2205,1157,406,137,505,687,270,350,18,49,16444,4474,14297,0,172,172,12353,15025,27378
15,264,93147,20830,113977,.67799348,.016209852,.69420332,1336,1472,113,1449,,,,36913,23425,357,6024,5771,3357,137,805,4847,2932,1238,66,611,924,425,234,71,194,56234,479,23904,0,0,0,31142,5379,36521
15,265,59546,68752,128298,.4481734,.15460704,.60278046,2575,1257,3864,6439,,1041.697,1943.9091,28961,18992,163,2891,4340,2533,135,415,3330,1834,1083,81,332,1010,699,174,54,83,30585,3576,22568,0,66,66,24621,23501,48122
15,266,66826,14899,81725,.70650905,.085933864,.79244292,1141,479,817,1958,,181.69513,996.64636,31157,23129,116,4248,2523,1468,45,531,2127,1236,384,34,473,396,232,95,11,58,35669,2135,25264,0,82,82,28634,5718,34352
15,267,29715,25110,54825,.4131074,.078840502,.49194792,87,590,97,184,,473.77359,1034.434,10876,5813,57,1994,2925,1387,61,887,1924,821,447,33,623,1001,566,143,28,264,18839,1029,6842,0,53,53,7951,6331,14282
15,268,33194,32019,65213,.47871065,.25108111,.72979176,293,70,713,1006,,310.86407,633.13593,17754,14098,223,2082,1058,687,87,214,692,432,53,50,157,366,255,17,37,57,15440,6835,20933,0,103,103,16696,13366,30062
15,726,21219,0,21219,.86571813,0,.86571813,127,178,0,127,,,,15226,7661,44,1164,6230,5921,30,101,3053,2849,105,23,76,3177,3072,73,7,25,5993,0,7661,0,0,0,8996,0,8996
15,727,38956,0,38956,.84907562,0,.84907562,484,244,0,484,,,,20248,14672,117,2577,2398,1665,36,453,1904,1315,204,30,355,494,350,40,6,98,18708,0,14672,0,0,0,17850,0,17850
15,728,20586,4773,25359,.71418476,.14969778,.86388254,319,92,7,326,,530.33331,2817.6667,11024,8779,66,1146,714,543,21,58,546,427,69,11,39,168,116,23,10,19,9562,1900,10679,0,9,9,10310,2429,12739
16,269,329552,40499,370051,.50982481,.015081732,.52490658,19663,20218,782,20445,162.92889,1134.108,179.77745,137761,34356,1069,38008,44665,8428,1608,14411,35130,6816,16520,1208,10586,9535,1612,3698,400,3825,191791,816,35172,2022.673703730106,35.71,2058.3838,93096,12860,105956
16,270,330862,79455,410317,.33737099,.017162323,.35453331,12008,7933,690,12698,262.7486,1591.9656,313.42386,116040,24339,1564,47493,30636,3376,1549,17778,24758,2942,6516,1108,14192,5878,434,1417,441,3586,214822,1159,25498,1259.234098911285,49.91,1309.1442,85404,22332,107736
16,271,390492,74162,464654,.48640412,.0220582,.50846231,31201,21265,1684,32885,279.30161,1289.9983,319.22006,161899,31997,958,43063,54680,4431,1289,27695,35444,3569,17415,854,13606,19236,862,3850,435,14089,228593,1182,33179,1398.101496577263,57.49,1455.5914,107219,22710,129929
16,272,299459,594341,893800,.14820531,.029233528,.17743884,19444,17607,4621,24065,420.22156,3300.7942,1001.2527,137178,22523,1975,49812,43424,6508,2384,16925,32318,5338,14176,1847,10957,11106,1170,3431,537,5968,162281,3657,26180,712.6216990947723,180.06,892.6817,93754,189414,283168
16,652,261033,39558,300591,.52493519,.0079454044,.53288054,24207,18024,340,24547,294.08926,4133.5425,335.04431,111082,23560,1464,29923,31928,5119,1379,7406,25525,4004,15604,892,5025,6403,1115,2420,487,2381,149951,383,23943,887.5979001522064,9.57,897.16791,79154,11842,90996
16,653,424599,43739,468338,.55675268,.014589551,.57134223,34430,25332,958,35388,434.30179,1808.1439,467.47369,169314,39259,4058,40828,50739,6560,5839,13008,40450,5577,20585,4496,9792,10289,983,4747,1343,3216,255285,973,40232,977.658903837204,24.19,1001.8489,118575,13780,132355
16,654,346671,48869,395540,.55802429,.0063330345,.56435734,31551,22106,494,32045,251.91002,2316.0664,283.08057,152380,36913,1507,37643,44766,8240,1742,12678,34520,6955,18379,1031,8155,10246,1285,3727,711,4523,194291,283,37196,1376.169996380806,21.1,1397.27,107614,15076,122690
16,655,234234,40830,275064,.38307905,.00994041,.39301944,13258,8362,366,13624,334.52408,2956.5532,385.23795,87042,15992,1256,33427,23109,2490,1914,10343,18720,2078,7386,1493,7763,4389,412,976,421,2580,147192,393,16385,700.2006932497025,13.81,714.01068,63933,12422,76355
17,273,120455,24597,145052,.721286,.016366374,.73765236,2735,4478,102,2837,,1453.7234,8572.8135,50595,26969,265,4770,15856,9668,290,1420,12497,7759,3418,181,1139,3359,1909,1060,109,281,69860,572,27541,0,16.92,16.92,34739,6443,41182
17,274,459413,366481,825894,.34018505,.0070416457,.34722668,29906,10264,558,30464,,5340.7314,12035.762,190913,68599,1632,61593,29183,6522,491,11906,22714,4744,8449,398,9123,6469,1778,1815,93,2783,268500,1481,70080,0,68.61999999999999,68.620003,161730,127833,289563
17,275,243755,28430,272185,.5653348,.00084378326,.56617856,12720,13193,29,12749,,3553.75,34023.125,98200,30830,817,23397,30436,5724,449,11070,24152,4879,10069,314,8890,6284,845,3124,135,2180,145555,36,30866,0,8,8,67764,9270,77034
17,276,233587,25253,258840,.68432462,.03282531,.71714991,13090,5307,1126,14216,,435.54675,4464.2979,96360,49098,1249,18074,14849,4778,393,4371,11385,3733,3911,274,3467,3464,1045,1396,119,904,137227,1857,50955,0,57.98,57.98,81511,9364,90875
17,277,126987,13131,140118,.63434696,.0090219183,.6433689,2643,2629,81,2724,,1492.1591,15922.5,48369,21263,415,9961,14087,5913,770,4775,11187,4574,1974,585,4054,2900,1339,655,185,721,78618,259,21522,0,8.800000000000001,8.8000002,34282,3404,37686
17,278,389768,74858,464626,.60978276,.0035832953,.61336607,11825,9962,123,11948,,4086.1353,25361.682,160764,72411,2504,32179,41845,15902,2675,13306,33333,12923,7773,2079,10558,8512,2979,2189,596,2748,229004,372,72783,0,18.32,18.32,118919,19222,138141
17,279,241392,43105,284497,.75510246,.024767539,.77987003,15311,10021,1023,16334,,446.08301,2944.1892,108762,55908,833,11372,25338,9532,555,5230,18970,7013,7821,300,3836,6368,2519,2200,255,1394,132630,1313,57221,0,96.63,96.629997,83424,10893,94317
17,656,152524,19595,172119,.73467129,.031941205,.76661247,4946,5772,178,5124,,2571.5222,22587.795,61730,26243,877,6200,23464,11902,807,4983,17873,8871,4510,532,3960,5591,3031,1262,275,1023,90794,1178,27421,0,7.62,7.6199999,38266,4187,42453
17,657,122939,0,122939,.55534053,0,.55534053,5851,3960,0,5851,,,,45296,12799,419,14514,11713,1448,253,6052,10155,1293,3473,163,5226,1558,155,487,90,826,77643,0,12799,0,0,0,33583,0,33583
17,658,98868,0,98868,.68443799,0,.68443799,3649,6030,0,3649,,,,39572,13772,498,7534,14119,4151,466,3472,11616,3178,5376,343,2719,2503,973,654,123,753,59296,0,13772,0,0,0,25453,0,25453
17,663,170263,0,170263,.68152511,0,.68152511,8244,8736,0,8244,,,,68272,24628,1156,14205,20039,6104,796,4403,15875,5091,6753,476,3555,4164,1013,1983,320,848,101991,0,24628,0,0,0,48233,0,48233
18,280,1548666,147353,1696019,.54682255,.003600775,.55042332,56400,41654,695,57095,689.36316,4050.3848,742.92401,511465,184302,14804,138788,117171,20448,13053,42016,94011,15678,33391,10391,34551,23160,4770,8263,2662,7465,1037201,890,185192,2246.517008816823,36.38,2282.897,394294,45889,440183
18,281,623935,109810,733745,.47240922,.0034314678,.47584069,24362,21973,291,24653,667.58466,3465.1309,759.3302,217282,65674,4292,63020,59934,16572,4451,16938,46645,11739,17721,3679,13506,13289,4833,4252,772,3432,406653,363,66037,934.6155167948455,31.69,966.30554,157348,33241,190589
18,282,1421153,315464,1736617,.29662034,.0036370659,.30025738,36472,31049,732,37204,615.77539,4884.0996,731.97827,501605,103313,9583,227290,124947,15676,12391,65831,105124,13491,26487,10095,55051,19823,2185,4562,2296,10780,919548,982,104295,2307.907970832661,64.59,2372.498,376658,94601,471259
18,283,827882,55494,883376,.62974471,.0017950981,.63153982,42617,34082,125,42742,543.40228,4478.9346,575.14984,291797,102269,3988,63615,79308,21666,5641,17919,64218,16799,27981,4651,14787,15090,4867,6101,990,3132,536085,288,102557,1523.51580934599,12.39,1535.9059,212489,17582,230071
18,284,629435,48285,677720,.74217886,.0067139091,.74889278,4424,13995,228,4652,353.01456,3105.1448,376.80865,297016,143041,2748,34749,112054,84983,3789,9287,91567,68852,11770,2974,7971,20487,16131,2225,815,1316,332419,1106,144147,1783.028518680483,15.55,1798.5786,184962,13730,198692
18,285,1322134,177539,1499673,.57597041,.0061422423,.58211267,85245,45908,737,85982,793.43103,6500.8789,885.46265,454553,142621,10980,103004,112703,19976,8400,38419,89678,14806,36983,6990,30899,23025,5170,8925,1410,7520,867581,1693,144314,1666.350302152336,27.31,1693.6604,341850,53771,395621
18,286,1082605,243730,1326335,.27246377,.0030081947,.27547199,21148,39047,644,21792,480.0264,5359.0591,576.47107,470496,85548,5325,201741,156734,48898,6922,61867,127360,38887,31605,4878,51990,29374,10011,7442,2044,9877,612109,534,86082,2255.303121237084,45.48,2300.7832,313762,77835,391597
18,287,870121,138062,1008183,.53770232,.011960537,.54966289,36011,37059,1498,37509,509.12411,2142.1567,568.4693,314099,107220,6288,77954,86626,17196,5945,26426,73310,14863,31538,4950,21959,13316,2333,5521,995,4467,556022,1688,108908,1709.054816715419,64.45,1773.5048,227473,38903,266376
18,288,969152,97736,1066888,.47616619,.0031218864,.47928807,24727,41131,359,25086,423.13443,2681.3718,458.50943,444356,132984,6859,135863,143923,56759,6972,39061,115654,45118,31658,5645,33233,28269,11641,9473,1327,5828,524796,675,133659,2290.411631624214,36.45,2326.8616,300433,30777,331210
18,289,611156,48140,659296,.44495228,.0021732156,.44712549,17611,13453,107,17718,760.67175,4571.6997,809.97327,198293,55892,3091,75248,46451,9476,3773,19749,38082,7586,11523,2950,16023,8369,1890,1930,823,3726,412863,252,56144,803.4424994140863,10.53,813.97253,151842,13351,165193
18,290,704418,220534,924952,.27137202,.0095949164,.28096694,17467,25879,1336,18803,470.88959,2392.428,582.42297,325207,59915,9300,127279,111246,29896,11350,44121,87499,22923,19980,8285,36311,23747,6973,5899,3065,7810,379211,1400,61315,1495.930276624858,92.17999999999999,1588.1104,213961,71190,285151
18,291,1383950,142394,1526344,.44588494,.0067061889,.45259112,40788,56096,1262,42050,652.95856,1936.2795,695.99249,576551,148372,21910,171641,193840,35829,34730,67185,156505,28314,46342,26995,54854,37335,7515,9754,7735,12331,807399,1583,149955,2119.506709773093,73.53999999999999,2193.0466,382711,41524,424235
18,292,565688,13429,579117,.72023362,.0038827143,.72411633,14162,30972,87,14249,439.50787,3382.6196,448.55789,232133,95096,3389,35385,84101,37164,3676,12289,65492,30212,22759,2862,9659,18609,6952,8213,814,2630,333555,502,95598,1287.094102677889,3.97,1291.0641,148032,3666,151698
18,293,1118986,109700,1228686,.39573336,.002048454,.39778182,36287,30193,331,36618,831.94678,5692.7866,900.60394,362927,79818,7776,138384,100662,14135,9032,47302,81607,11796,25499,7054,37258,19055,2339,4694,1978,10044,756059,270,80088,1345.021099225618,19.27,1364.2911,262265,31127,293392
18,294,831678,54941,886619,.62071842,.0022099754,.62292838,29318,26725,131,29449,407.0127,3366.4829,430.4621,319815,127689,7088,70624,85096,28468,4893,25010,73520,24389,23795,4049,21287,11576,4079,2930,844,3723,511863,428,128117,2043.371097501367,16.32,2059.6912,234719,18225,252944
